date,ticker,trade_type,position_type,quantity,price,value,strike,expiration,option_type,strategy,exit_reason
2021-04-28,CVX,open,option,-1,3.6307547187346287,-363.0754718734629,89,2021-05-28,call,reverse_dispersion,
2021-04-28,CVX,open,option,-1,3.196594404734192,-319.6594404734192,89,2021-05-28,put,reverse_dispersion,
2021-04-28,ORCL,open,option,-1,2.720243908277233,-272.0243908277233,71,2021-05-28,call,reverse_dispersion,
2021-04-28,ORCL,open,option,-1,2.7672474500270994,-276.72474500270994,71,2021-05-28,put,reverse_dispersion,
2021-04-28,MRK,open,option,-1,1.6541477252112955,-165.41477252112955,65,2021-05-28,call,reverse_dispersion,
2021-04-28,MRK,open,option,-1,1.4164352556617423,-141.64352556617422,65,2021-05-28,put,reverse_dispersion,
2021-04-28,PM,open,option,-1,2.266191402008893,-226.6191402008893,77,2021-05-28,call,reverse_dispersion,
2021-04-28,PM,open,option,-1,2.260386540995583,-226.0386540995583,77,2021-05-28,put,reverse_dispersion,
2021-04-28,CSCO,open,option,-1,1.793291212135479,-179.3291212135479,45,2021-05-28,call,reverse_dispersion,
2021-04-28,CSCO,open,option,-1,1.4004897575743165,-140.04897575743166,45,2021-05-28,put,reverse_dispersion,
2021-04-28,WFC,open,option,-1,2.3653084387241385,-236.53084387241387,41,2021-05-28,call,reverse_dispersion,
2021-04-28,WFC,open,option,-1,2.3204847010766443,-232.04847010766443,41,2021-05-28,put,reverse_dispersion,
2021-04-28,IBM,open,option,-1,4.510538617154843,-451.05386171548435,115,2021-05-28,call,reverse_dispersion,
2021-04-28,IBM,open,option,-1,4.540204448146945,-454.02044481469443,115,2021-05-28,put,reverse_dispersion,
2021-04-28,ABT,open,option,-1,4.327940869372561,-432.7940869372561,113,2021-05-28,call,reverse_dispersion,
2021-04-28,ABT,open,option,-1,3.8006499716630415,-380.0649971663041,113,2021-05-28,put,reverse_dispersion,
2021-04-28,LIN,open,option,-1,7.513574436943998,-751.3574436943998,272,2021-05-28,call,reverse_dispersion,
2021-04-28,LIN,open,option,-1,7.217605800095072,-721.7605800095072,272,2021-05-28,put,reverse_dispersion,
2021-04-28,GE,open,option,-1,2.8808479141489514,-288.0847914148951,65,2021-05-28,call,reverse_dispersion,
2021-04-28,GE,open,option,-1,3.167366401630691,-316.73664016306907,65,2021-05-28,put,reverse_dispersion,
2021-04-28,MCD,open,option,-1,4.965836063703463,-496.58360637034633,212,2021-05-28,call,reverse_dispersion,
2021-04-28,MCD,open,option,-1,4.368437904680178,-436.8437904680178,212,2021-05-28,put,reverse_dispersion,
2021-04-28,PEP,open,option,-1,3.769772007704347,-376.9772007704347,126,2021-05-28,call,reverse_dispersion,
2021-04-28,PEP,open,option,-1,3.250883440303795,-325.0883440303795,126,2021-05-28,put,reverse_dispersion,
2021-04-28,ACN,open,option,-1,7.574220485157184,-757.4220485157184,276,2021-05-28,call,reverse_dispersion,
2021-04-28,ACN,open,option,-1,7.2956382061013585,-729.5638206101358,276,2021-05-28,put,reverse_dispersion,
2021-04-28,TMO,open,option,-1,19.18696112809161,-1918.6961128091611,481,2021-05-28,call,reverse_dispersion,
2021-04-28,TMO,open,option,-1,18.36784246670635,-1836.784246670635,481,2021-05-28,put,reverse_dispersion,
2021-04-28,T,open,option,-3,0.5399467762438626,-161.98403287315875,18,2021-05-28,call,reverse_dispersion,
2021-04-28,T,open,option,-4,0.4660132976908553,-186.40531907634212,18,2021-05-28,put,reverse_dispersion,
2021-04-28,VZ,open,option,-2,0.8288518909552565,-165.7703781910513,45,2021-05-28,call,reverse_dispersion,
2021-04-28,VZ,open,option,-2,0.8845329498217929,-176.90658996435857,45,2021-05-28,put,reverse_dispersion,
2021-04-28,DIS,open,option,-1,5.464836442044273,-546.4836442044273,181,2021-05-28,call,reverse_dispersion,
2021-04-28,DIS,open,option,-1,5.015416483267501,-501.5416483267501,181,2021-05-28,put,reverse_dispersion,
2021-04-28,PLTR,open,option,-1,2.190203580747415,-219.0203580747415,24,2021-05-28,call,reverse_dispersion,
2021-04-28,PLTR,open,option,-1,2.300783553069037,-230.0783553069037,24,2021-05-28,put,reverse_dispersion,
2021-04-28,ISRG,open,option,-1,18.864322562795508,-1886.4322562795508,290,2021-05-28,call,reverse_dispersion,
2021-04-28,ISRG,open,option,-1,18.791322150274,-1879.1322150274,290,2021-05-28,put,reverse_dispersion,
2021-04-28,QCOM,open,option,-1,7.354746617713346,-735.4746617713346,125,2021-05-28,call,reverse_dispersion,
2021-04-28,QCOM,open,option,-1,6.856856309497481,-685.6856309497481,125,2021-05-28,put,reverse_dispersion,
2021-04-28,ADBE,open,option,-1,21.049610067095358,-2104.961006709536,515,2021-05-28,call,reverse_dispersion,
2021-04-28,ADBE,open,option,-1,19.723749690117558,-1972.3749690117556,515,2021-05-28,put,reverse_dispersion,
2021-04-28,RTX,open,option,-1,2.4875812422425483,-248.75812422425483,76,2021-05-28,call,reverse_dispersion,
2021-04-28,RTX,open,option,-1,2.8241934026208426,-282.41934026208423,76,2021-05-28,put,reverse_dispersion,
2021-04-28,NOW,open,option,-1,27.882745416936245,-2788.2745416936245,557,2021-05-28,call,reverse_dispersion,
2021-04-28,NOW,open,option,-1,26.72789089346827,-2672.789089346827,557,2021-05-28,put,reverse_dispersion,
2021-04-28,GS,open,option,-1,12.180495408766433,-1218.0495408766433,315,2021-05-28,call,reverse_dispersion,
2021-04-28,GS,open,option,-1,11.5563010288395,-1155.6301028839498,315,2021-05-28,put,reverse_dispersion,
2021-04-28,AMGN,open,option,-1,9.909952110770732,-990.9952110770732,209,2021-05-28,call,reverse_dispersion,
2021-04-28,AMGN,open,option,-1,9.888831505180505,-988.8831505180506,209,2021-05-28,put,reverse_dispersion,
2021-04-29,SPY,close,option,-36,6.218072190668352,-22385.059886406067,394,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,META,close,option,1,9.282432888480614,928.2432888480614,306,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,GOOGL,close,option,2,3.548242149960629,709.6484299921258,117,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,AVGO,close,option,3,2.0443141754313174,613.2942526293953,42,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,GOOG,close,option,1,3.2623580243561676,326.23580243561673,118,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,TSLA,close,option,1,18.915039372223603,1891.5039372223603,231,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,JPM,close,option,1,3.9069079511844436,390.6907951184444,137,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,LLY,close,option,1,4.604386677720399,460.4386677720399,173,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,V,close,option,1,8.135874213308739,813.5874213308739,227,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,XOM,close,option,2,2.064788089558938,412.9576179117876,50,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,UNH,close,option,1,9.667628323476293,966.7628323476293,372,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,MA,close,option,1,11.844912907044574,1184.4912907044572,387,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,COST,close,option,1,8.223792642508954,822.3792642508954,352,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,PG,close,option,1,2.792647054231317,279.26470542313166,120,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,JNJ,close,option,1,2.540126348259328,254.0126348259328,145,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,ABBV,close,option,1,2.3577522215992133,235.77522215992133,97,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,ABBV,close,option,1,3.401262659873204,340.1262659873204,97,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,WMT,close,option,4,0.6020721523960262,240.82886095841047,43,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,HD,close,option,1,5.545281793822241,554.5281793822242,290,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,BAC,close,option,1,1.0762515663944328,107.62515663944328,36,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,KO,close,option,2,0.9517839056354731,190.35678112709462,48,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,CRM,close,option,1,7.97508459278815,797.508459278815,236,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,CVX,close,option,1,2.64981480704796,264.981480704796,89,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,ORCL,close,option,1,2.2663087615505866,226.63087615505867,71,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,MRK,close,option,1,0.9809741626935597,98.09741626935597,65,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,PM,close,option,1,1.894888169708672,189.4888169708672,77,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,WFC,close,option,1,1.8900210571044482,189.00210571044482,41,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,IBM,close,option,1,4.071218662493102,407.1218662493102,115,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,LIN,close,option,1,6.222343731189426,622.2343731189426,272,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,MCD,close,option,1,3.015546801130995,301.5546801130995,212,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,PEP,close,option,1,2.5249809905674354,252.49809905674354,126,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,ACN,close,option,1,6.311881327517341,631.1881327517341,276,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,TMO,close,option,1,12.552911756474742,1255.2911756474741,481,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,T,close,option,4,0.37740515891671134,150.96206356668455,18,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,VZ,close,option,2,0.6348170053467292,126.96340106934585,45,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,DIS,close,option,1,4.233905178422532,423.3905178422532,181,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,PLTR,close,option,1,1.9353411368839222,193.5341136883922,24,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,QCOM,close,option,1,5.083455294157318,508.3455294157318,125,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,NOW,close,option,1,15.810002357820224,1581.0002357820224,557,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,GS,close,option,1,9.671986918749809,967.1986918749809,315,2021-05-28,put,reverse_dispersion,stop_loss
2021-04-29,AMGN,close,option,1,8.834083826731742,883.4083826731742,209,2021-05-28,call,reverse_dispersion,stop_loss
2021-04-29,SPY,open,option,33,8.650520103165405,28546.716340445833,397,2021-06-01,call,reverse_dispersion,
2021-04-29,SPY,open,option,36,8.106920227236628,29184.91281805186,397,2021-06-01,put,reverse_dispersion,
2021-04-29,AAPL,open,option,-6,5.618053246586804,-3370.8319479520824,131,2021-06-01,call,reverse_dispersion,
2021-04-29,AAPL,open,option,-5,5.80581378551215,-2902.906892756075,131,2021-06-01,put,reverse_dispersion,
2021-04-29,NVDA,open,option,-23,1.3036798699392342,-2998.4637008602385,15,2021-06-01,call,reverse_dispersion,
2021-04-29,NVDA,open,option,-31,0.9867585114883095,-3058.951385613759,15,2021-06-01,put,reverse_dispersion,
2021-04-29,MSFT,open,option,-2,10.63802274838568,-2127.6045496771358,244,2021-06-01,call,reverse_dispersion,
2021-04-29,MSFT,open,option,-3,10.04389561421526,-3013.1686842645777,244,2021-06-01,put,reverse_dispersion,
2021-04-29,AMZN,open,option,-2,6.92416233990366,-1384.832467980732,174,2021-06-01,call,reverse_dispersion,
2021-04-29,AMZN,open,option,-2,7.044310510218281,-1408.8621020436563,174,2021-06-01,put,reverse_dispersion,
2021-04-29,META,open,option,-1,20.55444908661846,-2055.444908661846,328,2021-06-01,call,reverse_dispersion,
2021-04-29,META,open,option,-1,19.997594663238004,-1999.7594663238006,328,2021-06-01,put,reverse_dispersion,
2021-04-29,GOOGL,open,option,-2,5.077707653184582,-1015.5415306369164,119,2021-06-01,call,reverse_dispersion,
2021-04-29,GOOGL,open,option,-2,4.793983153626513,-958.7966307253026,119,2021-06-01,put,reverse_dispersion,
2021-04-29,AVGO,open,option,-4,2.3226623900269843,-929.0649560107937,43,2021-06-01,call,reverse_dispersion,
2021-04-29,AVGO,open,option,-3,2.715957003837339,-814.7871011512017,43,2021-06-01,put,reverse_dispersion,
2021-04-29,GOOG,open,option,-1,5.09526446101188,-509.52644610118796,121,2021-06-01,call,reverse_dispersion,
2021-04-29,GOOG,open,option,-1,4.954914705823377,-495.4914705823377,121,2021-06-01,put,reverse_dispersion,
2021-04-29,TSLA,open,option,-1,22.50837425115178,-2250.8374251151777,226,2021-06-01,call,reverse_dispersion,
2021-04-29,TSLA,open,option,-1,22.43341421257621,-2243.341421257621,226,2021-06-01,put,reverse_dispersion,
2021-04-29,JPM,open,option,-1,5.8493725435753845,-584.9372543575384,139,2021-06-01,call,reverse_dispersion,
2021-04-29,JPM,open,option,-1,5.168951151777009,-516.8951151777009,139,2021-06-01,put,reverse_dispersion,
2021-04-29,LLY,open,option,-1,5.868065057648806,-586.8065057648806,175,2021-06-01,call,reverse_dispersion,
2021-04-29,LLY,open,option,-1,5.931825954151705,-593.1825954151705,175,2021-06-01,put,reverse_dispersion,
2021-04-29,V,open,option,-1,10.665469385922208,-1066.5469385922208,230,2021-06-01,call,reverse_dispersion,
2021-04-29,V,open,option,-1,10.232529221828784,-1023.2529221828784,230,2021-06-01,put,reverse_dispersion,
2021-04-29,XOM,open,option,-2,2.6385317557277617,-527.7063511455524,50,2021-06-01,call,reverse_dispersion,
2021-04-29,XOM,open,option,-2,2.2101211291287157,-442.02422582574314,50,2021-06-01,put,reverse_dispersion,
2021-04-29,UNH,open,option,-1,14.43151951886361,-1443.151951886361,379,2021-06-01,call,reverse_dispersion,
2021-04-29,UNH,open,option,-1,13.780423530522711,-1378.0423530522712,379,2021-06-01,put,reverse_dispersion,
2021-04-29,MA,open,option,-1,15.54883424777833,-1554.8834247778332,381,2021-06-01,call,reverse_dispersion,
2021-04-29,MA,open,option,-1,15.223837002829981,-1522.3837002829982,381,2021-06-01,put,reverse_dispersion,
2021-04-29,COST,open,option,-1,11.760768230098364,-1176.0768230098365,356,2021-06-01,call,reverse_dispersion,
2021-04-29,COST,open,option,-1,10.76874689781485,-1076.874689781485,356,2021-06-01,put,reverse_dispersion,
2021-04-29,NFLX,open,option,-1,32.26358004757819,-3226.358004757819,509,2021-06-01,call,reverse_dispersion,
2021-04-29,NFLX,open,option,-1,31.344028112208264,-3134.402811220826,509,2021-06-01,put,reverse_dispersion,
2021-04-29,PG,open,option,-1,3.4825185343557337,-348.25185343557337,121,2021-06-01,call,reverse_dispersion,
2021-04-29,PG,open,option,-1,3.486829728875229,-348.68297288752285,121,2021-06-01,put,reverse_dispersion,
2021-04-29,JNJ,open,option,-1,3.522539011841147,-352.2539011841147,147,2021-06-01,call,reverse_dispersion,
2021-04-29,JNJ,open,option,-1,3.695798482286051,-369.5798482286051,147,2021-06-01,put,reverse_dispersion,
2021-04-29,ABBV,open,option,-1,3.0111157824119203,-301.11157824119203,96,2021-06-01,call,reverse_dispersion,
2021-04-29,ABBV,open,option,-1,3.03520861469341,-303.52086146934096,96,2021-06-01,put,reverse_dispersion,
2021-04-29,WMT,open,option,-3,1.1416758177398307,-342.5027453219492,44,2021-06-01,call,reverse_dispersion,
2021-04-29,WMT,open,option,-3,1.0977543003170744,-329.3262900951223,44,2021-06-01,put,reverse_dispersion,
2021-04-29,HD,open,option,-1,9.034916588218636,-903.4916588218636,295,2021-06-01,call,reverse_dispersion,
2021-04-29,HD,open,option,-1,8.310659217211708,-831.0659217211708,295,2021-06-01,put,reverse_dispersion,
2021-04-29,BAC,open,option,-1,1.9229683018669839,-192.2968301866984,37,2021-06-01,call,reverse_dispersion,
2021-04-29,BAC,open,option,-1,1.6289365341309399,-162.893653413094,37,2021-06-01,put,reverse_dispersion,
2021-04-29,KO,open,option,-2,1.2074194929809003,-241.48389859618007,48,2021-06-01,call,reverse_dispersion,
2021-04-29,KO,open,option,-2,1.0159098483305904,-203.18196966611808,48,2021-06-01,put,reverse_dispersion,
2021-04-29,CRM,open,option,-1,9.992997245044108,-999.2997245044108,233,2021-06-01,call,reverse_dispersion,
2021-04-29,CRM,open,option,-1,9.513789546625517,-951.3789546625517,233,2021-06-01,put,reverse_dispersion,
2021-04-29,CVX,open,option,-1,3.7131984779415745,-371.31984779415745,91,2021-06-01,call,reverse_dispersion,
2021-04-29,CVX,open,option,-1,3.835191424396619,-383.5191424396619,91,2021-06-01,put,reverse_dispersion,
2021-04-29,ORCL,open,option,-1,2.940065101614614,-294.0065101614614,72,2021-06-01,call,reverse_dispersion,
2021-04-29,ORCL,open,option,-1,2.9314661772417523,-293.14661772417526,72,2021-06-01,put,reverse_dispersion,
2021-04-29,MRK,open,option,-1,2.3072555662340584,-230.72555662340585,62,2021-06-01,call,reverse_dispersion,
2021-04-29,MRK,open,option,-1,1.9452854224544325,-194.52854224544325,62,2021-06-01,put,reverse_dispersion,
2021-04-29,PM,open,option,-1,2.3200213532169585,-232.00213532169585,78,2021-06-01,call,reverse_dispersion,
2021-04-29,PM,open,option,-1,2.532211334804501,-253.22113348045008,78,2021-06-01,put,reverse_dispersion,
2021-04-29,CSCO,open,option,-1,1.5707123723029248,-157.07123723029247,46,2021-06-01,call,reverse_dispersion,
2021-04-29,CSCO,open,option,-1,1.85838276233574,-185.838276233574,46,2021-06-01,put,reverse_dispersion,
2021-04-29,WFC,open,option,-1,2.643401606522449,-264.3401606522449,42,2021-06-01,call,reverse_dispersion,
2021-04-29,WFC,open,option,-1,2.535607450442928,-253.5607450442928,42,2021-06-01,put,reverse_dispersion,
2021-04-29,IBM,open,option,-1,4.850719879370814,-485.0719879370814,116,2021-06-01,call,reverse_dispersion,
2021-04-29,IBM,open,option,-1,4.86440732331689,-486.440732331689,116,2021-06-01,put,reverse_dispersion,
2021-04-29,ABT,open,option,-1,4.366008917788591,-436.6008917788591,113,2021-06-01,call,reverse_dispersion,
2021-04-29,ABT,open,option,-1,4.230781095766794,-423.07810957667937,113,2021-06-01,put,reverse_dispersion,
2021-04-29,LIN,open,option,-1,8.076910853046826,-807.6910853046826,274,2021-06-01,call,reverse_dispersion,
2021-04-29,LIN,open,option,-1,7.649930152975912,-764.9930152975912,274,2021-06-01,put,reverse_dispersion,
2021-04-29,GE,open,option,-1,2.8530318205676437,-285.3031820567644,65,2021-06-01,call,reverse_dispersion,
2021-04-29,GE,open,option,-1,3.0799412371900843,-307.9941237190084,65,2021-06-01,put,reverse_dispersion,
2021-04-29,MCD,open,option,-1,4.834806190189539,-483.4806190189539,215,2021-06-01,call,reverse_dispersion,
2021-04-29,MCD,open,option,-1,4.640070152795815,-464.0070152795815,215,2021-06-01,put,reverse_dispersion,
2021-04-29,PEP,open,option,-1,4.079185630416106,-407.9185630416106,128,2021-06-01,call,reverse_dispersion,
2021-04-29,PEP,open,option,-1,3.6568568921425992,-365.6856892142599,128,2021-06-01,put,reverse_dispersion,
2021-04-29,ACN,open,option,-1,8.229857607407922,-822.9857607407922,278,2021-06-01,call,reverse_dispersion,
2021-04-29,ACN,open,option,-1,7.745327079669181,-774.5327079669181,278,2021-06-01,put,reverse_dispersion,
2021-04-29,TMO,open,option,-1,22.455261760826318,-2245.5261760826315,460,2021-06-01,call,reverse_dispersion,
2021-04-29,TMO,open,option,-1,21.79485628615447,-2179.4856286154472,460,2021-06-01,put,reverse_dispersion,
